debugPW2L4:debugNsKbp,20,1678191823445,"{""action"": ""NextPage"", ""indexOf"": 0, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html"", ""viewTime"": 676}"
debugPW2L4:debugNsKbp,21,1678191824666,"{""action"": ""NextPage"", ""indexOf"": 1, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html"", ""viewTime"": 1214}"
debugPW2L4:debugNsKbp,22,1678191826721,"{""action"": ""NextPage"", ""indexOf"": 2, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/example_page.html"", ""viewTime"": 1999}"
debugPW2L4:debugNsKbp,23,1678191827557,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""viewTime"": 830}"
debugPW2L4:debugNsKbp,24,1678191856403,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/example_page.html"", ""instructions/instruct-ready.html""]}"
debugPW2L4:debugNsKbp,25,1678191857061,"{""action"": ""NextPage"", ""indexOf"": 0, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html"", ""viewTime"": 656}"
debugPW2L4:debugNsKbp,26,1678191858065,"{""action"": ""NextPage"", ""indexOf"": 1, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html"", ""viewTime"": 997}"
debugPW2L4:debugNsKbp,27,1678191859440,"{""action"": ""NextPage"", ""indexOf"": 2, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/example_page.html"", ""viewTime"": 1322}"
debugPW2L4:debugNsKbp,28,1678191860336,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""viewTime"": 889}"
debugPW2L4:debugNsKbp,29,1678192350283,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/example_page.html"", ""instructions/instruct-ready.html""]}"
debugPW2L4:debugNsKbp,30,1678192350989,"{""action"": ""NextPage"", ""indexOf"": 0, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html"", ""viewTime"": 705}"
debugPW2L4:debugNsKbp,31,1678192352138,"{""action"": ""NextPage"", ""indexOf"": 1, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html"", ""viewTime"": 1141}"
debugPW2L4:debugNsKbp,32,1678192354573,"{""action"": ""NextPage"", ""indexOf"": 2, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/example_page.html"", ""viewTime"": 2378}"
debugPW2L4:debugNsKbp,33,1678192355410,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""viewTime"": 829}"
debugPW2L4:debugNsKbp,34,1678192411745,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/example_page.html"", ""instructions/instruct-ready.html""]}"
debugPW2L4:debugNsKbp,35,1678192412525,"{""action"": ""NextPage"", ""indexOf"": 0, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html"", ""viewTime"": 778}"
debugPW2L4:debugNsKbp,36,1678192413633,"{""action"": ""NextPage"", ""indexOf"": 1, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html"", ""viewTime"": 1100}"
debugPW2L4:debugNsKbp,37,1678192415177,"{""action"": ""NextPage"", ""indexOf"": 2, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/example_page.html"", ""viewTime"": 1489}"
debugPW2L4:debugNsKbp,38,1678192415975,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""viewTime"": 792}"
debugPW2L4:debugNsKbp,39,1678240276832,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/example_page.html"", ""instructions/instruct-ready.html""]}"
debugPW2L4:debugNsKbp,40,1678240277946,"{""action"": ""NextPage"", ""indexOf"": 0, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html"", ""viewTime"": 1112}"
debugPW2L4:debugNsKbp,41,1678240279438,"{""action"": ""NextPage"", ""indexOf"": 1, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html"", ""viewTime"": 1490}"
debugPW2L4:debugNsKbp,42,1678240280024,"{""action"": ""NextPage"", ""indexOf"": 2, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/example_page.html"", ""viewTime"": 534}"
debugPW2L4:debugNsKbp,43,1678240280988,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""viewTime"": 962}"
debugPW2L4:debugNsKbp,44,1678240334671,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/example_page.html"", ""instructions/instruct-ready.html""]}"
debugPW2L4:debugNsKbp,45,1678240335591,"{""action"": ""NextPage"", ""indexOf"": 0, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html"", ""viewTime"": 917}"
debugPW2L4:debugNsKbp,46,1678240336796,"{""action"": ""NextPage"", ""indexOf"": 1, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html"", ""viewTime"": 1197}"
debugPW2L4:debugNsKbp,47,1678240339163,"{""action"": ""NextPage"", ""indexOf"": 2, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/example_page.html"", ""viewTime"": 2311}"
debugPW2L4:debugNsKbp,48,1678240340235,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""viewTime"": 1067}"
debugPW2L4:debugNsKbp,49,1678241051193,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/example_page.html"", ""instructions/instruct-ready.html""]}"
debugPW2L4:debugNsKbp,50,1678241051921,"{""action"": ""NextPage"", ""indexOf"": 0, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html"", ""viewTime"": 725}"
debugPW2L4:debugNsKbp,51,1678241053135,"{""action"": ""NextPage"", ""indexOf"": 1, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html"", ""viewTime"": 1207}"
debugPW2L4:debugNsKbp,52,1678241054109,"{""action"": ""NextPage"", ""indexOf"": 2, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/example_page.html"", ""viewTime"": 919}"
debugPW2L4:debugNsKbp,53,1678241054917,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""viewTime"": 802}"
debugPW2L4:debugNsKbp,54,1678241343253,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/example_page.html"", ""instructions/instruct-ready.html""]}"
debugPW2L4:debugNsKbp,55,1678241343931,"{""action"": ""NextPage"", ""indexOf"": 0, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html"", ""viewTime"": 676}"
debugPW2L4:debugNsKbp,56,1678241345219,"{""action"": ""NextPage"", ""indexOf"": 1, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html"", ""viewTime"": 1281}"
debugPW2L4:debugNsKbp,57,1678241346019,"{""action"": ""NextPage"", ""indexOf"": 2, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/example_page.html"", ""viewTime"": 774}"
debugPW2L4:debugNsKbp,58,1678241346847,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""viewTime"": 826}"
debugPW2L4:debugNsKbp,59,1678242380218,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/example_page.html"", ""instructions/instruct-ready.html""]}"
debugPW2L4:debugNsKbp,60,1678242381103,"{""action"": ""NextPage"", ""indexOf"": 0, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html"", ""viewTime"": 883}"
debugPW2L4:debugNsKbp,61,1678242382186,"{""action"": ""NextPage"", ""indexOf"": 1, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html"", ""viewTime"": 1080}"
debugPW2L4:debugNsKbp,62,1678242383753,"{""action"": ""NextPage"", ""indexOf"": 2, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/example_page.html"", ""viewTime"": 1517}"
debugPW2L4:debugNsKbp,63,1678242384762,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""viewTime"": 1003}"
debugPW2L4:debugNsKbp,64,1678247868598,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/example_page.html"", ""instructions/instruct-ready.html""]}"
debugPW2L4:debugNsKbp,65,1678247869371,"{""action"": ""NextPage"", ""indexOf"": 0, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html"", ""viewTime"": 771}"
debugPW2L4:debugNsKbp,66,1678247870593,"{""action"": ""NextPage"", ""indexOf"": 1, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html"", ""viewTime"": 1220}"
debugPW2L4:debugNsKbp,67,1678247872297,"{""action"": ""NextPage"", ""indexOf"": 2, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/example_page.html"", ""viewTime"": 1672}"
debugPW2L4:debugNsKbp,68,1678247872922,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""viewTime"": 623}"
debugPW2L4:debugNsKbp,69,1678248253674,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/example_page.html"", ""instructions/instruct-ready.html""]}"
debugPW2L4:debugNsKbp,70,1678248254395,"{""action"": ""NextPage"", ""indexOf"": 0, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html"", ""viewTime"": 718}"
debugPW2L4:debugNsKbp,71,1678248255532,"{""action"": ""NextPage"", ""indexOf"": 1, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html"", ""viewTime"": 1135}"
debugPW2L4:debugNsKbp,72,1678248257676,"{""action"": ""NextPage"", ""indexOf"": 2, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/example_page.html"", ""viewTime"": 2110}"
debugPW2L4:debugNsKbp,73,1678248258396,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""viewTime"": 718}"
debugPW2L4:debugNsKbp,74,1678249094819,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/example_page.html"", ""instructions/instruct-ready.html""]}"
debugPW2L4:debugNsKbp,75,1678249095544,"{""action"": ""NextPage"", ""indexOf"": 0, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html"", ""viewTime"": 724}"
debugPW2L4:debugNsKbp,76,1678249096460,"{""action"": ""NextPage"", ""indexOf"": 1, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html"", ""viewTime"": 909}"
debugPW2L4:debugNsKbp,77,1678249097439,"{""action"": ""NextPage"", ""indexOf"": 2, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/example_page.html"", ""viewTime"": 926}"
debugPW2L4:debugNsKbp,78,1678249098385,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""viewTime"": 943}"
debugPW2L4:debugNsKbp,79,1678249339536,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/example_page.html"", ""instructions/instruct-ready.html""]}"
debugPW2L4:debugNsKbp,80,1678249340275,"{""action"": ""NextPage"", ""indexOf"": 0, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html"", ""viewTime"": 737}"
debugPW2L4:debugNsKbp,81,1678249341305,"{""action"": ""NextPage"", ""indexOf"": 1, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html"", ""viewTime"": 1024}"
debugPW2L4:debugNsKbp,82,1678249342807,"{""action"": ""NextPage"", ""indexOf"": 2, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/example_page.html"", ""viewTime"": 1448}"
debugPW2L4:debugNsKbp,83,1678249343647,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""viewTime"": 834}"
debugPW2L4:debugNsKbp,84,1678249645828,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/example_page.html"", ""instructions/instruct-ready.html""]}"
debugPW2L4:debugNsKbp,85,1678249646350,"{""action"": ""NextPage"", ""indexOf"": 0, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html"", ""viewTime"": 520}"
debugPW2L4:debugNsKbp,86,1678249647362,"{""action"": ""NextPage"", ""indexOf"": 1, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html"", ""viewTime"": 1005}"
debugPW2L4:debugNsKbp,87,1678249649330,"{""action"": ""NextPage"", ""indexOf"": 2, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/example_page.html"", ""viewTime"": 1911}"
debugPW2L4:debugNsKbp,88,1678249650162,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""viewTime"": 826}"
debugPW2L4:debugNsKbp,89,1678250395282,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/example_page.html"", ""instructions/instruct-ready.html""]}"
debugPW2L4:debugNsKbp,90,1678250396307,"{""action"": ""NextPage"", ""indexOf"": 0, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html"", ""viewTime"": 1023}"
debugPW2L4:debugNsKbp,91,1678250413679,"{""action"": ""NextPage"", ""indexOf"": 1, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html"", ""viewTime"": 17369}"
debugPW2L4:debugNsKbp,92,1678250439234,"{""action"": ""NextPage"", ""indexOf"": 2, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/example_page.html"", ""viewTime"": 25500}"
debugPW2L4:debugNsKbp,93,1678250440170,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""viewTime"": 928}"
debugPW2L4:debugNsKbp,94,1678250594483,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/example_page.html"", ""instructions/instruct-ready.html""]}"
debugPW2L4:debugNsKbp,95,1678250595388,"{""action"": ""NextPage"", ""indexOf"": 0, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html"", ""viewTime"": 903}"
debugPW2L4:debugNsKbp,96,1678250596807,"{""action"": ""NextPage"", ""indexOf"": 1, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html"", ""viewTime"": 1413}"
debugPW2L4:debugNsKbp,97,1678250598003,"{""action"": ""NextPage"", ""indexOf"": 2, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/example_page.html"", ""viewTime"": 1139}"
debugPW2L4:debugNsKbp,98,1678250598791,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""viewTime"": 786}"
debugPW2L4:debugNsKbp,99,1678250621207,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/example_page.html"", ""instructions/instruct-ready.html""]}"
debugPW2L4:debugNsKbp,100,1678250622251,"{""action"": ""NextPage"", ""indexOf"": 0, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html"", ""viewTime"": 1042}"
debugPW2L4:debugNsKbp,101,1678250623999,"{""action"": ""NextPage"", ""indexOf"": 1, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html"", ""viewTime"": 1741}"
debugPW2L4:debugNsKbp,102,1678250711576,"{""action"": ""NextPage"", ""indexOf"": 2, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/example_page.html"", ""viewTime"": 87519}"
debugPW2L4:debugNsKbp,103,1678250712359,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""viewTime"": 774}"
debugPW2L4:debugNsKbp,104,1678250716062,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/example_page.html"", ""instructions/instruct-ready.html""]}"
debugPW2L4:debugNsKbp,105,1678250716688,"{""action"": ""NextPage"", ""indexOf"": 0, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html"", ""viewTime"": 624}"
debugPW2L4:debugNsKbp,106,1678250717789,"{""action"": ""NextPage"", ""indexOf"": 1, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html"", ""viewTime"": 1094}"
debugPW2L4:debugNsKbp,107,1678250796272,"{""action"": ""NextPage"", ""indexOf"": 2, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/example_page.html"", ""viewTime"": 78429}"
debugPW2L4:debugNsKbp,108,1678250798679,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""viewTime"": 2405}"
debugPW2L4:debugNsKbp,109,1678250852581,"{""bug_name"": ""ARHE009"", ""info_level"": 1, ""phase"": ""TEST"", ""q1_answ"": ""yes"", ""q2_answ"": ""The incorrect capitalization of a key in the `value_map` variable was causing a problem; the key capitalization is fixed to remove this issue."", ""q3_answ"": ""yes"", ""rt"": 53890, ""used_explanation"": true}"
debugPW2L4:debugNsKbp,110,1678250910747,"{""bug_name"": ""ARHE133"", ""info_level"": 1, ""phase"": ""TEST"", ""q1_answ"": ""yes"", ""q2_answ"": ""day=0 was being mishandled by line 30; now the boundary condition is fixed."", ""q3_answ"": ""yes"", ""rt"": 58152, ""used_explanation"": true}"
debugPW2L4:debugNsKbp,111,1678250949066,"{""bug_name"": ""ARHE090"", ""info_level"": 1, ""phase"": ""TEST"", ""q1_answ"": ""yes"", ""q2_answ"": ""line 21 is intended to check if one of the numbers is equal to the sum of the other two, but is not doing so. Thus the code is modified to fix this issue."", ""q3_answ"": ""yes"", ""rt"": 38309, ""used_explanation"": true}"
debugPW2L4:debugNsKbp,112,1678251015855,"{""bug_name"": ""ARHE110"", ""info_level"": 0, ""phase"": ""TEST"", ""q1_answ"": ""yes"", ""q2_answ"": ""The range should be inclusive, but the code was mistakenly treating the range as exclusive by returning -1 when x==y."", ""q3_answ"": ""inapplicable"", ""rt"": 66783, ""used_explanation"": false}"
debugPW2L4:debugNsKbp,113,1678251040368,"{""bug_name"": ""ARHE058"", ""info_level"": 0, ""phase"": ""TEST"", ""q1_answ"": ""yes"", ""q2_answ"": ""capitalization issue..."", ""q3_answ"": ""inapplicable"", ""rt"": 24507, ""used_explanation"": false}"
debugPW2L4:debugNsKbp,114,1678251147373,"{""bug_name"": ""ARHE171"", ""info_level"": 1, ""phase"": ""TEST"", ""q1_answ"": ""no"", ""q2_answ"": ""(the patch doesn't match the spec)"", ""q3_answ"": ""yes"", ""rt"": 107001, ""used_explanation"": true}"
debugPW2L4:debugNsKbp,115,1678251177414,"{""bug_name"": ""ARHE114"", ""info_level"": 1, ""phase"": ""TEST"", ""q1_answ"": ""yes"", ""q2_answ"": ""capitalization issue"", ""q3_answ"": ""unsure"", ""rt"": 30035, ""used_explanation"": true}"
debugPW2L4:debugNsKbp,116,1678251216156,"{""bug_name"": ""ARHE014"", ""info_level"": 0, ""phase"": ""TEST"", ""q1_answ"": ""yes"", ""q2_answ"": ""The function should return positive numbers (including 1), but its condition was excluding 1."", ""q3_answ"": ""inapplicable"", ""rt"": 38737, ""used_explanation"": false}"
debugPW2L4:debugNsKbp,117,1678251279178,"{""bug_name"": ""ARHE105"", ""info_level"": 0, ""phase"": ""TEST"", ""q1_answ"": ""yes"", ""q2_answ"": ""The function should return positive numbers (including 1), but its condition was excluding 1."", ""q3_answ"": ""inapplicable"", ""rt"": 63017, ""used_explanation"": false}"
debugPW2L4:debugNsKbp,118,1678251312162,"{""bug_name"": ""ARHE166"", ""info_level"": 0, ""phase"": ""TEST"", ""q1_answ"": ""yes"", ""q2_answ"": ""Ah, this is a case where the explanation would really help. Would be interesting to look at help vs number of lines."", ""q3_answ"": ""inapplicable"", ""rt"": 32977, ""used_explanation"": false}"
debugPW2L4:debugNsKbp,119,1678251312168,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
debugPW2L4:debugNsKbp,120,1678251315448,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugPW2L4:debugNsKbp,121,1678275274136,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/example_page.html"", ""instructions/instruct-ready.html""]}"
debugPW2L4:debugNsKbp,122,1678275274955,"{""action"": ""NextPage"", ""indexOf"": 0, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html"", ""viewTime"": 817}"
debugPW2L4:debugNsKbp,123,1678275276176,"{""action"": ""NextPage"", ""indexOf"": 1, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html"", ""viewTime"": 1214}"
debugPW2L4:debugNsKbp,124,1678275277478,"{""action"": ""NextPage"", ""indexOf"": 2, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/example_page.html"", ""viewTime"": 1246}"
debugPW2L4:debugNsKbp,125,1678275278894,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""viewTime"": 1410}"
